name,country,city,address,phone,website,rating,reviews_count,latitude,longitude,business_type,hours,type
GRUBY WARSZTAT / Serwis Motocykli Kraków,Poland,Krakow,"Góra Libertowska 24, 30-444 Kraków, Poland",+48 518 112 414,https://www.grubywarsztat.pl/,4.9,121,49.9773885,19.9082669,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,Motorcycle Repair Shop
MOTO-RACE,Poland,Krakow,"Półłanki 30, 30-740 Kraków, Poland",+48 793 369 707,http://www.moto-race.pl/,4.4,65,50.02105,20.0377569,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
"Motorbike Barbershop, Kraków - Zauchy",Poland,Krakow,"Andrzeja Zauchy 7/lu2, 31-234 Kraków, Poland",+48 576 182 891,https://www.motorbikebarbershop.pl/,4.7,99,50.1010321,19.9540303,Barber shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Extreme Motors Kraków,Poland,Krakow,"XX Pijarów 12, 31-466 Kraków, Poland",+48 723 225 225,https://extrememotors.pl/,4.6,88,50.0849729,19.9755188,ATV dealer,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Custom-Fix Naprawa Samochodów i Motocykli Łukasz Świerczek,Poland,Krakow,"Osiedle Albertyńskie 1/2, 31-851 Kraków, Poland",+48 502 537 921,N/A,4.5,21,50.0796212,20.0191685,Mechanic,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Enduro-Tech,Poland,Krakow,"Zimorodków 3, 30-210 Kraków, Poland",+48 790 250 525,N/A,5.0,6,50.058591,19.8957419,Motorcycle parts store,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Dragon Design Motorcycle / Sales & Repair,Poland,Krakow,"Rzyczyska 9, 32-087 Zielonki, Poland",+48 530 966 000,N/A,3.6,9,50.1199033,19.9185421,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Skuter Serwis,Poland,Krakow,"Tabaczna 10, 31-580 Kraków, Poland",+48 506 659 779,http://skuterserwis.com/,4.3,115,50.0710083,20.008039,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Tom-Marg Sp. z o.o. ZPChr,Poland,Krakow,"Pułkownika Stanisława Dąbka 16, 30-732 Kraków, Poland",+48 12 650 76 00,http://www.tommarg.pl/,4.2,11,50.033913,20.019395,Motorcycle repair shop,N/A,Motorcycle Repair Shop
"Motorbike Barbershop, Radzikowskiego",Poland,Krakow,"Walerego Eljasza-Radzikowskiego 108/u2, 31-315 Kraków, Poland",+48 536 950 451,https://www.motorbikebarbershop.pl/,4.8,187,50.085154,19.8986386,Barber shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Ring ATC Auto Tuning motorcycle rental Krakow,Poland,Krakow,"Katowicka 9, 31-351 Kraków, Poland",+48 600 251 863,https://wynajmijmotocykl.pl/,4.4,120,50.0889462,19.8828124,Motorcycle rental agency,Open 24 hours,Motorcycle Repair Shop
MonoDrive SERWIS ROWEROWY | e bike for rent | bicycle service,Poland,Krakow,"Ks. Kazimierza Siemaszki 21, 31-201 Kraków, Poland",+48 733 878 735,N/A,5.0,45,50.0847825,19.9404087,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Mechanik Samochodowy ASM Serwis - Naprawa Motocykli,Poland,Krakow,"Profesora Adama Rożańskiego 72, 32-085 Modlniczka, Poland",+48 572 584 131,https://mechanik-samochodowy-asm.localo.site/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,4.8,85,50.1087274,19.8337817,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Auto Service 24h,Poland,Krakow,"Szklarska 13, 33-332 Kraków, Poland",+48 690 948 483,https://autoserwiskrakow24.pl/?utm_source=google&utm_medium=gmf&utm_content=linktop&utm_campaign=local,4.6,1896,50.0438802,19.9731138,Motorcycle repair shop,Open 24 hours,Motorcycle Repair Shop
Ek-Car&Moto World,Poland,Krakow,"Alfreda Dauna 89, 30-629 Kraków, Poland",+48 690 604 636,https://ek-car.pl/,4.6,37,50.0214062,19.9755161,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
BPZ Auto Serwis,Poland,Krakow,"Ludwika Bierkowskiego 9, 30-864 Kraków, Poland",+48 500 808 902,https://m.youtube.com/@motochoota9125,5.0,22,50.0090905,20.0261073,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Auto Moto Test s.c.,Poland,Krakow,"Balicka 56/52, 30-149 Kraków, Poland",+48 12 636 26 11,N/A,4.6,71,50.0794689,19.877862,Mechanic,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
"Moto-Top s.c. Dukała A., Kulig K.",Poland,Krakow,"Ojcowska 103, 31-344 Kraków, Poland",+48 12 659 07 71,http://www.moto-top.pl/,4.6,125,50.1024557,19.8830378,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Samodzielna stacja naprawy rowerów,Poland,Krakow,"Park 'Skały Twardowskiego' (nż, 30-376 Kraków, Poland",N/A,N/A,5.0,1,50.0376921,19.8980067,Motorcycle repair shop,N/A,Motorcycle Repair Shop
TRAIL RIDER MOTO STORE,Poland,Krakow,"Kalwaryjska 69, 30-504 Kraków, Poland",N/A,https://www.ebay.com/str/trailridermotostore,5.0,1,50.0385162,19.94165,Motorcycle parts store,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Motor Serwis. Kujałowicz M.,Poland,Krakow,"Zakliki z Mydlnik 16, 30-198 Kraków, Poland",+48 603 667 776,https://ktm.krakow.pl/,4.1,13,50.0804064,19.8444426,Auto repair shop,N/A,Motorcycle Repair Shop
Performance Motorcycles LITTLE HD Bogusław Małajowicz,Poland,Krakow,"Koźmice Wielkie 701, 32-020 Wieliczka, Poland",+48 530 880 129,https://malyhd.pl/,4.7,176,49.94825,20.040699,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,Motorcycle Repair Shop
AlexMotors - twój osobisty mechanik,Poland,Krakow,"Lubocka 92b, 31-766 Kraków, Poland",+48 880 978 098,https://alex-motors.dobrywarsztat.info/,4.7,36,50.0945177,20.0921801,Mechanic,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
SCG Motocykle,Poland,Krakow,"Parkowa, 32-020 Wieliczka, Poland",+48 530 032 173,N/A,N/A,0,50.0027192,20.021444,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Oscar Garage,Poland,Krakow,"Zakopiańska 100, 30-435 Kraków, Poland",+48 668 377 003,https://www.facebook.com/profile.php?id=100075853580615,5.0,155,50.0060069,19.924654,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Inter Motors Krakow,Poland,Krakow,"Zakopiańska 301, 30-435 Kraków, Poland",+48 12 347 68 10,https://www.intermotors.pl/sklep/mkz-inter-motors-krakow,4.7,256,49.9831122,19.9118052,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Nawratronik - Motorsport CHROBAK,Poland,Krakow,"Obrońców Modlina 1D, 30-733 Kraków, Poland",+48 12 359 79 18,http://www.motorsportchrobak.com/,4.1,194,50.0381675,20.0060411,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Moto-trip,Poland,Krakow,"Drewniana 4, 30-556 Kraków, Poland",+48 786 201 230,http://www.motocykle-krakow.pl/,4.6,627,50.0341111,19.9715556,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
MotoClub RSV,Romania,Bucharest,"Splaiul Unirii 459a, București 030139, Romania",+40 724 012 375,N/A,4.8,216,44.4025959,26.148875,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
G&S Motorcycles SRL,Romania,Bucharest,"Bulevardul Bucureștii Noi 10A, București, Romania",+40 727 132 163,http://www.gsmoto.ro/,4.9,110,44.4764737,26.0463556,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
B & C Motoshop GARAGE,Romania,Bucharest,"Calea Ferentari 137, București 052034, Romania",+40 729 941 216,N/A,5.0,140,44.4019154,26.0832361,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
ARG Alin's Racing Garage,Romania,Bucharest,"Azur, Cartier, Voluntari 077190, Romania",N/A,N/A,5.0,9,44.4955126,26.1444238,Motorcycle repair shop,Open ⋅ Closes 12 AM,Motorcycle Repair Shop
SFX Motorcycles,Romania,Bucharest,"Strada Subcetate 46, București 012814, Romania",+40 727 617 667,N/A,5.0,17,44.4862586,26.0344964,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
FIX CAR BIKE,Romania,Bucharest,"Strada Pârgarilor 56, București 021108, Romania",+40 720 505 505,https://www.fixcarbike.ro/,5.0,1,44.4556249,26.1181358,Motorcycle repair shop,Open 24 hours,Motorcycle Repair Shop
Garajul lui Mortu,Romania,Bucharest,"Strada Emancipării 25, București 022531, Romania",+40 787 375 666,http://www.garajulluimortu.ro/,4.8,161,44.4709794,26.1446731,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Motorax Service Motociclete Autorizat R.A.R.,Romania,Bucharest,"Strada Cetatea de Baltă 86, parter, București 077042, Romania",+40 728 061 541,https://motorax.ro/,4.5,184,44.4419093,26.0291407,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Voodoo Bikeshop,Romania,Bucharest,"Șoseaua Alexandriei 100, Bragadiru 077025, Romania",+40 721 012 004,http://www.voodoobikeshop.ro/,4.7,12,44.3889088,26.0126767,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,Motorcycle Repair Shop
GoRacing,Romania,Bucharest,"Bulevardul Ion Ionescu de la Brad 4, București 013813, Romania",+40 761 320 240,https://goracing.ro/,4.8,275,44.501782,26.0766354,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Grant Racing Garage,Romania,Bucharest,"Șos. Pantelimon 1, București 021746, Romania",+40 722 620 397,N/A,4.7,160,44.4493843,26.1359955,Motorcycle repair shop,Closed ⋅ Opens 3:30 PM Mon,Motorcycle Repair Shop
ALL WHEELS GARAGE,Romania,Bucharest,"București 917260, Romania",+40 728 182 620,N/A,4.4,12,44.4071391,26.1830615,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Service Motociclete-Under Motors Top,Romania,Bucharest,"Strada Locotenent Nicolae Pascu, București 032073, Romania",+40 774 059 306,http://service-scutere.ro/,4.6,119,44.4103159,26.1491685,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Mike's Garage,Romania,Bucharest,"Strada Vasile Lascăr 218, București 077160, Romania",+40 766 578 624,N/A,4.7,13,44.4520576,26.1117653,Motorcycle repair shop,N/A,Motorcycle Repair Shop
SMC Garaj,Romania,Bucharest,"44.410879, 26.151489, București 077160, Romania",+40 722 230 451,N/A,4.9,47,44.4108533,26.1514343,Motorcycle repair shop,Closed ⋅ Opens 11 AM Mon,Motorcycle Repair Shop
Ambulanta Moto,Romania,Bucharest,"Șoseaua Electronicii 21-23, București 023252, Romania",+40 724 228 200,http://www.ambulantamoto.ro/,5.0,15,44.4511566,26.1384208,Motorcycle repair shop,Closed ⋅ Opens 5:30 PM Mon,Motorcycle Repair Shop
XRX Motorcycle,Romania,Bucharest,"București, Romania",+40 733 625 369,http://www.xrxmoto.ro/,5.0,5,44.4582972,26.0529841,Motorcycle repair shop,Closed ⋅ Opens 9:07 AM Mon,Motorcycle Repair Shop
ITP Moto București,Romania,Bucharest,"Strada Verzișori 14, București 030167, Romania",+40 762 595 855,https://consultant-auto.ro/itp-moto/,5.0,21,44.419966,26.1082446,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Curatare Lant Intretinere Echipament,Romania,Bucharest,"Strada Aurora 27, Pantelimon 077145, Romania",+40 760 607 144,https://www.facebook.com/profile.php?id=100092945059263,5.0,203,44.4624241,26.2153829,Motorcycle repair shop,Closed ⋅ Opens 10:30 AM,Motorcycle Repair Shop
Monster Garage,Romania,Bucharest,"incinta INCDTP, Strada Lucrețiu Pătrășcanu 16, 030508, Romania",+40 750 404 753,N/A,4.5,16,44.4342568,26.1700619,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
SuperbikePitstop,Romania,Bucharest,"Strada Nicolae Zamfir 9, București 077190, Romania",+40 786 571 333,https://www.facebook.com/superbike.pitstop/,5.0,4,44.4738633,26.1449794,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Pimoto,Romania,Bucharest,"București, Romania",N/A,N/A,5.0,6,44.4591004,26.0437058,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Reon Moto,Romania,Bucharest,"Strada Adalin 16A, București 012517, Romania",+40 723 730 633,N/A,4.7,60,44.4767134,26.0285127,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
SKR Super-Bikes/ Tuning moto/ Service moto autorizat R.A.R.,Romania,Bucharest,"Șoseaua Alexandriei 22, Bragadiru 077025, Romania",N/A,https://www.super-bikes.ro/,4.6,287,44.3917705,26.0228064,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Moto SPA - Service moto si auto in Bucuresti.,Romania,Bucharest,"Strada Păstorului 23, București 020349, Romania",+40 720 846 229,https://motospa.ro/,5.0,85,44.4603126,26.1108756,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Service Honda Moto by Asko Group,Romania,Bucharest,"Șoseaua de Centură 57, Chiajna 077040, Romania",+40 752 762 662,http://honda.asko.ro/,5.0,48,44.4518874,25.9618733,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Maxi Club MOSC Service Maxiscutere,Romania,Bucharest,"Strada Ion Luca Caragiale 89, Dudu 077041, Romania",+40 730 112 410,N/A,5.0,17,44.4543708,25.9899936,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Kawamotors,Romania,Bucharest,"Bulevardul Ion Ionescu de la Brad 6, București 077190, Romania",+40 723 583 830,http://www.kawamotors.ro/,4.1,120,44.5019912,26.0739944,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Monsters Garage Divisione Corse,Romania,Bucharest,"Calea Giulești 449, București, Romania",+40 763 048 903,N/A,4.9,8,44.4670605,26.0155452,Motorcycle repair shop,N/A,Motorcycle Repair Shop
ServiceMotor,Romania,Bucharest,"Aleea Callatis nr 10, București 061925, Romania",+40 722 282 387,https://servicemotor.ro/,5.0,1,44.4148313,26.0188399,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
ITP Moto,Romania,Bucharest,"Strada Ilioara 15, București 077160, Romania",+40 31 436 0049,N/A,4.6,19,44.4107719,26.1604034,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Biker Fun Shop Bucuresti,Romania,Bucharest,"Str. Biruinței 25, Popești-Leordeni 077160, Romania",+40 720 322 122,http://bikerfunshop.ro/,5.0,526,44.3681414,26.1588733,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Atelierul de motociclete,Romania,Bucharest,"Bulevardul Bucureștii Noi 216, București 012369, Romania",N/A,N/A,5.0,1,44.5004858,26.0273841,Motorcycle repair shop,N/A,Motorcycle Repair Shop
BikerMag,Romania,Bucharest,"Strada Cornățel 13, București, Romania",+40 726 321 604,https://bikermag.ro/,4.8,400,44.4857605,26.0543537,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Moto Mania,Romania,Bucharest,"Str. Ștefan Velicu, București 023255, Romania",+40 767 508 343,N/A,4.5,38,44.448841,26.1425296,Motorcycle repair shop,Closed ⋅ Opens 12 PM,Motorcycle Repair Shop
Nyk Motors | Service Moto | Vulcanizare Moto,Romania,Bucharest,"Str. Sergent Nuțu Ion 8, București 050762, Romania",+40 723 167 842,http://nykmotors.ro/,4.7,76,44.4237239,26.0644572,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Vulcanizare &service moto,Romania,Bucharest,"Strada General Petre Popovăț 18, București 060314, Romania",+40 727 320 688,N/A,5.0,1,44.4503745,26.0472578,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Zeno Moto,Romania,Bucharest,"Șoseaua Pipera 48, București 020309, Romania",+40 748 620 000,http://www.zenomoto.ro/,4.7,196,44.4844233,26.1111041,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
La Casa del Coyotes,Romania,Bucharest,"Șoseaua Alexandriei nr 544, Bragadiru 077025, Romania",N/A,N/A,5.0,1,44.3598768,25.9631304,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Showroom MotoMus - Bucuresti,Romania,Bucharest,"Hala C1/2, Str. Ciobanului 59, Mogoșoaia 077135, Romania",+40 771 236 236,https://motomus.ro/?utm_source=google&utm_medium=organic&utm_campaign=GBP,4.7,208,44.5037119,26.0031419,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Bike Garage,Romania,Bucharest,"Aleea Eprubetei 41, București 032116, Romania",N/A,N/A,N/A,0,44.4120986,26.1571571,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Zenklawa Cycles,Romania,Bucharest,"Strada Erou Mircea Marinescu 29, Voluntari 077190, Romania",+40 741 068 048,http://www.zenklawa.ro/,4.3,74,44.4986063,26.171892,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
moto-suport.ro,Romania,Bucharest,"Strada Pârâul Rece, Popești-Leordeni 077160, Romania",+40 774 987 305,https://www.moto-suport.ro/,1.0,1,44.3837577,26.161341,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Service la moto,Romania,Bucharest,"București, Romania",N/A,N/A,N/A,0,44.4267674,26.1025384,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Dual Motors - Yamaha si CF Moto in Bucuresti,Romania,Bucharest,"Șoseaua Pipera 48, București 020112, Romania",+40 729 019 787,https://www.motociclete.com.ro/,4.4,406,44.4857191,26.1132809,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Taifun Engineering & Custom works,Romania,Bucharest,"incinta service Taifun Off-road, Bd. Aerogării 38, București 014055, Romania",+40 722 221 166,http://www.taifun.ro/,5.0,45,44.4931248,26.0852778,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Motozeny,Romania,Bucharest,"Strada Lucrețiu Pătrășcanu 9, București, Romania",N/A,N/A,N/A,0,44.43382,26.167973,Motorcycle repair shop,N/A,Motorcycle Repair Shop
TheBikers.ro,Romania,Bucharest,"Calea Moșilor 255, București 020878, Romania",+40 750 496 017,https://thebikers.ro/,5.0,34,44.4482442,26.1231836,Motorcycle parts store,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
"Motoplus Paneuro SRL, SERVICE",Romania,Bucharest,"Strada Progresului, București 061344, Romania",+40 762 254 478,N/A,3.2,6,44.420953,26.0702449,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
La Garaj !,Romania,Bucharest,"Strada Barometrului 5, București 077190, Romania",N/A,N/A,N/A,0,44.4820474,26.1518291,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Cartus,Romania,Bucharest,"Strada Locotenent Nicolae Pascu 61-63, București 077160, Romania",+40 722 230 451,N/A,N/A,0,44.4098923,26.1489531,Motorcycle repair shop,Closed ⋅ Opens 11 AM Mon,Motorcycle Repair Shop
WheelX,Romania,Bucharest,"Șoseaua Fundeni 115, București 022314, Romania",+40 757 727 237,https://wheelx.ro/,N/A,0,44.4615188,26.1586919,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Casa de marina Acosta,Romania,Bucharest,"Libertador, calle, Romania",N/A,N/A,N/A,0,44.452444,26.0856777,Motorcycle repair shop,N/A,Motorcycle Repair Shop
ATVRom Sport Extrem SRL,Romania,Bucharest,"Splaiul Unirii 168, București 040042, Romania",+40 730 730 726,https://www.atvrom.ro/,4.8,1560,44.4075287,26.1249111,Motorcycle dealer,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Stickermoto.ro,Romania,Bucharest,"București, Romania",+40 724 859 677,http://www.stickermoto.ro/,5.0,7,44.4430455,26.1510603,Motorcycle parts store,Open 24 hours,Motorcycle Repair Shop
KFR Motors Service,Romania,Bucharest,"Strada Natației 5, București 014363, Romania",+40 730 367 657,http://www.kfrmotors.ro/,4.5,24,44.4851995,26.052345,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
BikerShop by Dual Motors,Romania,Bucharest,"Șoseaua Pipera 48, București 077190, Romania",+40 21 528 0475,http://www.bikershop.ro/,4.5,34,44.4857265,26.1133176,Boutique,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
RoGps,Romania,Bucharest,"Strada Râmnicu Vâlcea 14a, București, Romania",N/A,N/A,N/A,0,44.4166367,26.1390268,Motorcycle repair shop,N/A,Motorcycle Repair Shop
DUCATI DIAGNOSTICS,Bulgaria,Sofia,"Sofia Center, bulevard ""General Eduard I. Totleben"" 5, 1606 Sofia, Bulgaria",+359 88 883 6639,N/A,5.0,22,42.6916923,23.3099759,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
TG Service,Bulgaria,Sofia,"Sofia Center, ulitsa ""Sv. Sveti Kiril I Metodiy"" 119, 1303 Sofia, Bulgaria",+359 87 668 4985,https://www.facebook.com/TGservice22/,4.6,32,42.7043342,23.3135371,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Tossa R,Bulgaria,Sofia,"Studentski Kompleks, ul. ""Nikola Gabrovski"" 100, 1700 Sofia, Bulgaria",+359 87 755 2075,https://www.facebook.com/tossarmotorcycles/,4.7,3,42.6576417,23.3461225,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Веско сервиз,Bulgaria,Sofia,"ВиК младост, NPZ IztokMladost, 1000 Sofia, Bulgaria",+359 89 452 4967,N/A,4.9,83,42.6380617,23.394595,Motorcycle repair shop,Open 24 hours,Motorcycle Repair Shop
Vipmotors,Bulgaria,Sofia,"Reduta, ul. ""Georgi Minchev"" 1, 1505 Sofia, Bulgaria",+359 87 873 3154,N/A,4.7,82,42.6901165,23.359032,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Сервиз The Box Performance | Сервиз за мотоциклети София | Ремонт на мотоциклети | Хотел за мотоциклети София,Bulgaria,Sofia,"Lion's Bridge, ul. ""Shumen"" 4, 1309 Sofia, Bulgaria",+359 87 829 1290,https://www.facebook.com/krascosbox/,4.8,45,42.7082834,23.306341,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Adventure Motorrad Service,Bulgaria,Sofia,"ul. ""Chelopeshko Shose"" 31, 1839 Sofia, Bulgaria",+359 87 817 1315,N/A,4.9,48,42.7172702,23.4352259,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Mr Cycles EU,Bulgaria,Sofia,"kv. Vrajdebna, ul. ""47-ma"" 19, 1839 Sofia, Bulgaria",+359 87 841 2862,http://mrcycles.eu/,5.0,13,42.7100666,23.4199509,Motorcycle repair shop,N/A,Motorcycle Repair Shop
VasValAuto Ltd,Bulgaria,Sofia,"kv. Orlandovtsi, ul. ""Lavandula"" 53, 1225 Sofia, Bulgaria",+359 88 747 1956,http://www.vasvalauto.com/,4.5,63,42.718852,23.3530787,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Moto Hobby,Bulgaria,Sofia,"GorublyaneMladost, ul. ""Boris Rangelov"" 1, 1138 Горубляне, Bulgaria",+359 89 450 4336,https://motohobby.org/visit-us/,5.0,5,42.6265191,23.4064635,Motorcycle repair shop,Closed ⋅ Opens 11 AM,Motorcycle Repair Shop
MotoBox Bulgaria,Bulgaria,Sofia,"Manastirski Livadi, ul. ""Sinanishko ezero"" 22, 1608 Sofia, Bulgaria",+359 89 725 2187,N/A,4.4,62,42.6644426,23.2822726,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Hella Moto Center (Hela Moto Center),Bulgaria,Sofia,"ul. ""Lotos"" 13, 2227 Bozhurishte, Bulgaria",+359 88 655 6990,https://www.facebook.com/HelaMotoCenter,4.6,75,42.7682702,23.1947015,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
